transaction_id;Date;product_sku;Produit_Désignation;Quantité;Prix de Vente;Ventes;store_id;Fournisseur;Catégorie
19849;24/08/2025 18:45;10120-597;Bain Bouche Soin Blancheur Listerine 500ml;37;50,50 DH;1868,50 DH;SM-278;Listerine;Hygiène
19850;25/01/2025 09:01;10120-1128;Déodorant Homme Stick Cool Kick Nivea Men 50ml.;9;44,50 DH;400,50 DH;SM-072;Nivea;Hygiène
19851;21/07/2025 14:28;10120-2186;Shampooing Milky Damage Repair Pantene PRO-V 200ml.;23;22,95 DH;527,85 DH;SM-281;Pantene;Hygiène
19852;24/03/2025 01:14;10120-747;Brume Huile Solaire SPF 15 Babaria 200ml;24;155,95 DH;3742,80 DH;SM-282;Taous;Hygiène
19853;13/09/2025 02:22;10120-2261;Spray Cheveux Pailleté Doré La Fiesta 125ml;17;39,00 DH;663,00 DH;SM-251;Clear;Hygiène
19854;11/08/2025 07:56;10120-1716;Papier Hygiénique 2 Plis Tenderly 6 Rouleaux;10;26,70 DH;267,00 DH;SM-228;Ushuaïa;Hygiène
19855;10/08/2025 04:00;10120-1118;Déodorant Gingembre Homme 24h So Bio 50ml;32;69,90 DH;2236,80 DH;SM-282;Taous;Hygiène
19856;25/10/2025 12:44;10120-1123;Déodorant Homme Fresh Active Stick Nivea Men 40ml.;38;43,65 DH;1658,70 DH;SM-029;Nivea;Hygiène
19857;06/11/2025 20:26;10120-655;Blush Affair Liquid N°030 Catrice 1 unité;9;50,00 DH;450,00 DH;SM-189;Taous;Hygiène
19858;19/12/2025 22:51;10120-2108;Shampooing au Ghassoul Cadum 380ml.;36;21,75 DH;783,00 DH;SM-179;Cadum;Hygiène
19859;09/09/2025 05:48;10120-332;Lingettes Intimes Peaux Sensibles Femfresh 25 unités;31;55,00 DH;1705,00 DH;SM-176;Lux;Hygiène
19860;24/02/2025 02:09;10120-1420;Gloss Creamy Soft Matte Golden Rose N°111 1 unité;2;85,00 DH;170,00 DH;SM-043;Head & Shoulders;Hygiène
19861;13/02/2025 17:04;10120-897;Crayon à lèvres Dream N°519 Golden Rose 1 unité;21;45,00 DH;945,00 DH;SM-244;Taous;Hygiène
19862;19/10/2025 01:14;10120-592;Atomiseur Parfumant Orchidée Ushuaia 200ml;36;38,95 DH;1402,20 DH;SM-194;Ushuaïa;Hygiène
19863;05/07/2025 04:51;10120-69;Sérum de Nuit Hydro Boost Neutrogena 30ml;14;220,00 DH;3080,00 DH;SM-286;Nana;Hygiène
19864;28/06/2025 01:36;10120-779;Coloration Crème Châtain 400 sans Ammoniaque Casting.;17;106,95 DH;1818,15 DH;SM-013;Taous;Hygiène
19865;07/07/2025 15:27;10120-305;Masque Tissu Tigre au Pomme et Fraise 7th Heaven;1;27,95 DH;27,95 DH;SM-123;Lux;Hygiène
19866;10/08/2025 11:59;10120-1614;Masque Tissu Enfant Unicorn 7th Heaven;28;26,95 DH;754,60 DH;SM-236;Madonna;Hygiène
19867;09/05/2025 23:48;10120-2164;Shampooing Hydratant Hyaluron Elseve 200ml.;12;33,25 DH;399,00 DH;SM-110;L'oréal;Hygiène
19868;13/01/2025 04:24;10120-2109;Shampooing au Ghassoul Cadum 650ml;4;33,25 DH;133,00 DH;SM-066;Cadum;Hygiène
19869;06/10/2025 11:12;10120-2146;Shampooing Freshness Sub Zéro Head & Shoulders 600ml;21;66,50 DH;1396,50 DH;SM-162;Head & Shoulders;Hygiène
19870;11/10/2025 18:08;10120-1403;Gel Sport Triumph Anti-transpirant 48H Gillette 70ml;36;37,25 DH;1341,00 DH;SM-233;Gilette;Hygiène
19871;20/01/2025 22:25;10120-893;Crayon à Lèvres Dream Golden Rose N°520 1 unité;3;45,00 DH;135,00 DH;SM-082;Taous;Hygiène
19872;18/09/2025 22:35;10120-2204;Shampooing Pro Brillance Intense Amalfi 900ml;31;24,95 DH;773,45 DH;SM-202;Amalfi;Hygiène
19873;25/05/2025 22:30;10120-1197;Eau Micellaire Eau de Rose Ultra Compact 400ml;8;23,00 DH;184,00 DH;SM-042;Vaseline;Hygiène
19874;04/06/2025 11:21;10120-1285;Gel à Raser Pro Sensitive Deep Comfort à l'Eucalyptus Gillette 200ml;28;83,70 DH;2343,60 DH;SM-086;Gilette;Hygiène
19875;27/07/2025 16:03;10120-1922;Rouge à Lèvres Scandalous Matte 030 Catrice 1 unité;25;49,95 DH;1248,75 DH;SM-271;Clear;Hygiène
19876;11/12/2025 07:02;10120-1853;Recharges de lames de rasoir Proshield 5 Gillette 4 unités;12;248,95 DH;2987,40 DH;SM-058;Gilette;Hygiène
19877;29/01/2025 03:56;10120-212;Mousse Nettoyante Calme Curcuma Neutrogena 150ml;29;86,95 DH;2521,55 DH;SM-155;Amalfi;Hygiène
19878;15/07/2025 22:13;10120-449;Savon Liquide Mains Plume Ultra Compact 500ml.;27;14,80 DH;399,60 DH;SM-261;Selpak;Hygiène
19879;05/08/2025 07:16;10120-2253;Soin Sans Rinçage Avocat et Karité Ultra Doux Garnier 200ml.;27;50,50 DH;1363,50 DH;SM-295;L'oréal;Hygiène
19880;21/10/2025 16:59;10120-1543;Liquide de Camouflage 010 Porcelain Catrice;27;41,00 DH;1107,00 DH;SM-162;Head & Shoulders;Hygiène
19881;26/08/2025 08:07;10120-1830;Rasoirs Jetables Flex 3 Bic 3 unités;22;25,95 DH;570,90 DH;SM-066;Bic;Hygiène
19882;01/03/2025 19:21;10120-2164;Shampooing Hydratant Hyaluron Elseve 200ml.;40;33,25 DH;1330,00 DH;SM-013;L'oréal;Hygiène
19883;26/10/2025 19:05;10120-735;Brosse Démêlage Facile Voyage Ponette;18;92,95 DH;1673,10 DH;SM-171;Taous;Hygiène
19884;17/09/2025 07:16;10120-1424;Gloss Creamy Soft Matte N°116 Golden Rose 1 unité;25;85,00 DH;2125,00 DH;SM-100;Head & Shoulders;Hygiène
19885;28/08/2025 02:06;10120-287;Gel Lavant Intime Femfresh;26;79,95 DH;2078,70 DH;SM-254;Lux;Hygiène
19886;30/03/2025 02:12;10120-1901;Rouge à Lèvres Liquide Shine Bomb 060 Catrice 1 unité;14;50,00 DH;700,00 DH;SM-052;Clear;Hygiène
19887;08/02/2025 07:33;10120-1057;Dentifrice Grenade Dr Organic 100ml;7;75,00 DH;525,00 DH;SM-106;Taous;Hygiène
19888;24/09/2025 07:36;10120-1735;Papier Toilette Confort Brise Marine 12 unités;10;42,95 DH;429,50 DH;SM-152;Ushuaïa;Hygiène
19889;16/04/2025 01:22;10120-596;Baby Lip Oil ReLove Matcha Revolution 1 unité;11;55,00 DH;605,00 DH;SM-117;Sunsilk;Hygiène
19890;28/07/2025 09:24;10120-472;Dentifrice White Now Coco Argile Signal 75ml;29;55,95 DH;1622,55 DH;SM-256;Signal;Hygiène
19891;19/01/2025 18:40;10120-1106;Déodorant Femme Fresh Cherry Roll On Nivea 50ml;30;43,75 DH;1312,50 DH;SM-231;Nivea;Hygiène
19892;05/12/2025 22:10;10120-742;Brosses à Ongles sur Carte Plastique Koopman.;35;30,50 DH;1067,50 DH;SM-275;Taous;Hygiène
19893;09/07/2025 04:34;10120-2051;Shampoing au Lait d'Amande Cheveux Doux So'Bio 250ml;1;73,00 DH;73,00 DH;SM-164;Clear;Hygiène
19894;16/11/2025 20:52;10120-602;Bain de Bouche Menthe Amalfi 500ml;16;14,90 DH;238,40 DH;SM-129;Amalfi;Hygiène
19895;11/09/2025 05:56;10120-2274;Stick Contouring Fast Base Teinte Dark Revolution;6;95,00 DH;570,00 DH;SM-302;Clear;Hygiène
19896;18/11/2025 12:24;10120-829;Coloration Végétale Blond Foncé 6,00 BioMagic;30;97,00 DH;2910,00 DH;SM-187;Taous;Hygiène
19897;09/07/2025 06:13;10120-1750;Poudre All Matt Plus Shine 025 Sand Beige Catrice;17;41,00 DH;697,00 DH;SM-139;Cadum;Hygiène
19898;05/03/2025 14:50;10120-1313;Gel Douche Aloe Vera Taous 250ml;38;27,00 DH;1026,00 DH;SM-158;Taous;Hygiène
19899;30/06/2025 09:32;10120-1632;Mousse à raser Protect & Care Hydratante Nivea Men 200ml;26;64,60 DH;1679,60 DH;SM-057;Nivea;Hygiène
19900;23/08/2025 05:05;10120-1244;Fard à Paupières Baked Pearl 01 Nude Look Golden Rose 1 unité;17;59,00 DH;1003,00 DH;SM-300;Mia;Hygiène
19901;19/01/2025 23:46;10120-483;Rape pieds double face Jean Louis David 1 Unité;29;57,90 DH;1679,10 DH;SM-023;Sunsilk;Hygiène
19902;14/06/2025 18:10;10120-821;Coloration Intense Marron Foncé 303/0 Koleston;36;38,50 DH;1386,00 DH;SM-134;Taous;Hygiène
19903;02/02/2025 01:27;10120-1913;Rouge à Lèvres Nude Look Velvety Matte Golden Rose N°01 1 unité;36;65,00 DH;2340,00 DH;SM-298;Clear;Hygiène
19904;25/06/2025 12:38;10120-830;Coloration végétale blond très clair 9,00 BioMagic;40;97,00 DH;3880,00 DH;SM-281;Taous;Hygiène
19905;05/05/2025 21:02;10120-2237;Soin Blanchissant Hollywood Smile Pearl Drops 50ml.;22;32,45 DH;713,90 DH;SM-065;Clear;Hygiène
19906;02/01/2025 15:41;10120-582;Atomiseur Homme Peau Parfaite Narta 200ML;25;44,65 DH;1116,25 DH;SM-259;Sunsilk;Hygiène
19907;10/11/2025 20:02;10120-73;Anti-Cernes Eye Bright Fair Revolution;18;110,00 DH;1980,00 DH;SM-062;Nana;Hygiène
19908;19/08/2025 23:32;10120-659;Blush Liquide Superdewy Blush Me Up Revolution 1 unité;29;79,00 DH;2291,00 DH;SM-005;Taous;Hygiène
19909;20/08/2025 21:05;10120-1259;Fond de Teint Invisible Cover 037W Catrice 1 unité;22;78,00 DH;1716,00 DH;SM-165;Mia;Hygiène
19910;21/06/2025 18:20;10120-662;Blush Lovestruck Revolution 1 unité;19;55,00 DH;1045,00 DH;SM-155;Taous;Hygiène
19911;24/10/2025 13:40;10120-1967;Savon Liquide Antibactérien Le Petit Marseillais 300ml;19;47,80 DH;908,20 DH;SM-111;Le Petit Marseillais;Hygiène
19912;08/09/2025 10:35;10120-1960;Savon Liquide à l’Aloe Vera Taous 470 ml;9;18,95 DH;170,55 DH;SM-058;Taous;Hygiène
19913;05/08/2025 16:49;10120-513;Après Shampooing Full Resist Elsève l'Oréal 200ml.;23;56,70 DH;1304,10 DH;SM-251;L'oréal;Hygiène
19914;25/06/2025 20:06;10120-2115;Shampooing Avocat Karité Ultra Doux Garnier 600ml.;25;66,50 DH;1662,50 DH;SM-136;L'oréal;Hygiène
19915;24/09/2025 07:31;10120-536;Après Shampooing Total Repair 5 Elsève 200ML;40;51,95 DH;2078,00 DH;SM-284;Elsève;Hygiène
19916;05/12/2025 09:43;10120-20;Papier Hygiénique 2 Plis Jumbo Dalaa 6 rouleaux.;25;30,95 DH;773,75 DH;SM-168;Dalaa;Hygiène
19917;25/11/2025 09:39;10120-112;Crème Hydratante Soin Nutritif Réparateur à l'Aloe Vera Bio So'Bio 50ml.;11;135,95 DH;1495,45 DH;SM-280;Amalfi;Hygiène
19918;16/08/2025 21:24;10120-1192;Eau Micellaire Apaisante au Jus d'Aloe Vera et à la Rose Bio So'Bio 500ml.;12;115,00 DH;1380,00 DH;SM-149;Vaseline;Hygiène
19919;06/06/2025 01:38;10120-2129;Shampooing Color Vive le Violet Elsève 200ml.;21;33,25 DH;698,25 DH;SM-014;Elsève;Hygiène
19920;04/11/2025 22:42;10120-1977;Savon Liquide Mains Blueberry Ultra Compact 500ml;31;14,80 DH;458,80 DH;SM-281;Clear;Hygiène
19921;09/10/2025 07:56;10120-616;Bâtonnets Adultes Carrefour100 unités.;34;19,65 DH;668,10 DH;SM-085;Sunsilk;Hygiène
19922;03/09/2025 02:03;10120-203;Colour & Fix Brow Gel Mascara 020 Catrice;40;41,00 DH;1640,00 DH;SM-231;Amalfi;Hygiène
19923;05/05/2025 22:56;10120-515;Après Shampooing Hammam Zeit Ricin Amande Ultra Doux Garnier 200ml.;31;36,30 DH;1125,30 DH;SM-086;L'oréal;Hygiène
19924;13/12/2025 12:31;10120-1995;Sérum Huile de Coco Naturel Inecto 100ml;7;73,95 DH;517,65 DH;SM-071;Clear;Hygiène
19925;04/01/2025 16:43;10120-73;Anti-Cernes Eye Bright Fair Revolution;35;110,00 DH;3850,00 DH;SM-180;Nana;Hygiène
19926;16/10/2025 16:42;10120-1166;Duopack Serviettes Ultra Minces Nuit Soft 28 unités;16;33,50 DH;536,00 DH;SM-243;Taous;Hygiène
19927;15/12/2025 21:45;10120-25;Rasoir Jetable Blue 3 Gillette 3 Unités.;32;35,35 DH;1131,20 DH;SM-297;Gilette;Hygiène
19928;28/08/2025 13:03;10120-1532;Lip Booster Max It Up Extreme N°040 Catrice 1 unité;39;44,00 DH;1716,00 DH;SM-280;Head & Shoulders;Hygiène
19929;04/10/2025 02:07;10120-2067;Shampoing Hydratant Cheveux Bouclés Hask 365Ml;6;98,95 DH;593,70 DH;SM-059;Clear;Hygiène
19930;10/11/2025 03:26;10120-478;Tampons Sans Applicateur Normal 32 unités;40;25,60 DH;1024,00 DH;SM-187;Sunsilk;Hygiène
19931;05/04/2025 20:28;10120-1461;Highlighter Reloaded Peach Lights Revolution 1 unité;11;55,00 DH;605,00 DH;SM-263;Head & Shoulders;Hygiène
19932;24/02/2025 08:47;10120-1660;Pack de 3 Mouchoir 2 Plis Fine Fluffy 250 feuilles;23;29,95 DH;688,85 DH;SM-258;Ushuaïa;Hygiène
19933;20/03/2025 21:47;10120-395;Huile d'Argan Tiyya certifiée bio* 50ml;28;84,75 DH;2373,00 DH;SM-122;LES DOMAINES;Hygiène
19934;06/03/2025 18:56;10120-2049;Set Pinceaux de Maquillage Eleganza 6 unités;20;115,00 DH;2300,00 DH;SM-172;Clear;Hygiène
19935;17/05/2025 16:06;10120-1069;Dentifrice Optic White Charbon Colgate 75ml.;30;56,70 DH;1701,00 DH;SM-139;Colgate;Hygiène
19936;07/09/2025 04:12;10120-1828;Rasoirs Jetables Blue II Plus Gillette 5 unités;1;27,95 DH;27,95 DH;SM-078;Gilette;Hygiène
19937;15/07/2025 17:54;10120-348;Baume à Lèvres Grenade SPF 15 Golden Rose 1 unité.;23;28,00 DH;644,00 DH;SM-111;Selpak;Hygiène
19938;19/01/2025 06:09;10120-2195;Shampooing Nutrition Cheveux Ccassants Le Petit Marseillais 250ml;8;44,25 DH;354,00 DH;SM-113;Le Petit Marseillais;Hygiène
19939;20/09/2025 03:18;10120-1666;Pack Rasoire Bic Flex 2 7 unités + 3 Gratuits;8;35,95 DH;287,60 DH;SM-081;Bic;Hygiène
19940;08/03/2025 23:33;10120-2241;Soin de Jour Q10 Power Anti-rides + Fermeté SPF 15 Nivea 50ml;40;149,95 DH;5998,00 DH;SM-026;Nivea;Hygiène
19941;21/04/2025 03:29;10120-2298;Vernis Expert Color Teinte N°103 Golden Rose 1 unité;30;25,00 DH;750,00 DH;SM-169;Clear;Hygiène
19942;19/08/2025 20:20;10120-689;Brosse à Dent Souple Bambou Naturel 1 unité;20;20,50 DH;410,00 DH;SM-302;Taous;Hygiène
19943;21/09/2025 07:29;10120-1290;Gel Boucles Coco Hibiscus Shea Moisture 340G;35;260,00 DH;9100,00 DH;SM-092;Mia;Hygiène
19944;29/07/2025 10:38;10120-1897;Rouge à Lèvres Liquide Shine Bomb 020 Catrice 1 unité;5;50,00 DH;250,00 DH;SM-126;Clear;Hygiène
19945;14/07/2025 22:22;10120-505;Après Shampoing Démêlant Cheveux Bouclés Hask 365ml;33;98,95 DH;3265,35 DH;SM-199;Sunsilk;Hygiène
19946;20/05/2025 04:20;10120-682;Brosse à Dent Blancheur Souple 1 unité;13;10,65 DH;138,45 DH;SM-073;Taous;Hygiène
19947;11/10/2025 01:47;10120-452;Savon pour Mains Love Amalfi 500ml;40;10,95 DH;438,00 DH;SM-120;Amalfi;Hygiène
19948;14/11/2025 01:44;10120-629;Baume à Lèvres Care In N60 Catrice;39;43,00 DH;1677,00 DH;SM-199;Taous;Hygiène
19949;29/03/2025 03:10;10120-273;Hair Food 3en1 Aloe Vera Ultra Doux Garnier 390ml;25;85,50 DH;2137,50 DH;SM-084;L'oréal;Hygiène
19950;30/06/2025 11:06;10120-1273;Fond de Teint Stick N°06 Golden Rose 1 unité;33;99,00 DH;3267,00 DH;SM-133;Mia;Hygiène
19951;30/06/2025 10:27;10120-1695;Palette ReLove Colour Fantasy Shadow Revolution 1 unité;40;45,00 DH;1800,00 DH;SM-185;Ushuaïa;Hygiène
19952;17/06/2025 11:47;10120-2179;Shampooing Lisse et Soyeux Pantene PRO-V 700ml;14;57,50 DH;805,00 DH;SM-214;Pantene;Hygiène
19953;03/08/2025 15:19;10120-2064;Shampoing Huile de Mafura et Miel de Manuka Shea Moisture 384ml.;37;199,00 DH;7363,00 DH;SM-108;Clear;Hygiène
19954;28/06/2025 12:54;10120-923;Crayon à Lèvres Plumping N°200 Catrice 1 unité;26;27,00 DH;702,00 DH;SM-183;Taous;Hygiène
19955;15/12/2025 23:04;10120-1769;Préservatifs Classic Carex 3 unités;11;11,50 DH;126,50 DH;SM-218;Cadum;Hygiène
19956;26/06/2025 05:16;10120-247;Mousse à Raser Régulière pour Hommes Gillette 200ml;22;25,35 DH;557,70 DH;SM-141;Gilette;Hygiène
19957;16/05/2025 13:50;10120-238;Protège-slip Plié Normal Soft 60 unités;31;28,80 DH;892,80 DH;SM-087;Lux;Hygiène
19958;10/06/2025 15:14;10120-1258;Fond de Teint Invisible Cover 035C Catrice 1 unité;13;78,00 DH;1014,00 DH;SM-059;Mia;Hygiène
19959;04/03/2025 22:13;10120-51;Déodorant Gel en Stick Anti-transpirant Power Rush 48H Gillette 70ml;31;37,25 DH;1154,75 DH;SM-179;Gilette;Hygiène
19960;06/04/2025 22:34;10120-580;Atomiseur Femme Invisible Pure Rexona 200ml;13;36,95 DH;480,35 DH;SM-046;Sunsilk;Hygiène
19961;14/11/2025 08:42;10120-1382;Gel Lubrifiant Infiniti Manix 100ml;31;119,00 DH;3689,00 DH;SM-210;Head & Shoulders;Hygiène
19962;03/11/2025 22:14;10120-343;Culottes Éco Fuites Urinaires Taille L Tadam 8 unités;1;112,00 DH;112,00 DH;SM-041;Selpak;Hygiène
19963;15/10/2025 00:25;10120-1068;Dentifrice Nature Coco Integral 8 Signal 75ml.;20;29,55 DH;591,00 DH;SM-059;Signal;Hygiène
19964;02/02/2025 18:34;10120-6;Crème Solaire Peau Sensible Nivea 50ml;38;132,95 DH;5052,10 DH;SM-203;Nivea;Hygiène
19965;20/05/2025 15:25;10120-479;Éponge De Bain Polyester Eleganza.;3;29,95 DH;89,85 DH;SM-075;Sunsilk;Hygiène
19966;30/07/2025 12:51;10120-1603;Masque Noix de Coco Inecto 300ml.;18;71,50 DH;1287,00 DH;SM-186;Madonna;Hygiène
19967;09/10/2025 10:02;10120-1904;Rouge à Lèvres Matt Pro Ink 010 Catrice;25;60,00 DH;1500,00 DH;SM-147;Clear;Hygiène
19968;12/03/2025 06:01;10120-1117;Déodorant Gel en Stick Anti-transpirant Hydratant Aloe Vera Gillette 70ml;8;41,95 DH;335,60 DH;SM-056;Gilette;Hygiène
19969;04/10/2025 03:44;10120-1884;Rouge à Lèvres & Crayon Matte N40 Catrice;21;45,00 DH;945,00 DH;SM-205;Cadum;Hygiène
19970;26/09/2025 15:10;10120-850;Correcteur HD Green N°04 Golden Rose 1 unité;38;85,00 DH;3230,00 DH;SM-206;Taous;Hygiène
19971;30/07/2025 06:47;10120-2274;Stick Contouring Fast Base Teinte Dark Revolution;22;95,00 DH;2090,00 DH;SM-060;Clear;Hygiène
19972;19/01/2025 15:49;10120-775;Coloration Crème Blond Très Clair 9 Excellence;8;106,95 DH;855,60 DH;SM-193;Taous;Hygiène
19973;25/04/2025 00:32;10120-1521;Lait Douche Fleur de Tiaré Byphasse 600ml;18;42,50 DH;765,00 DH;SM-228;Head & Shoulders;Hygiène
19974;14/04/2025 11:51;10120-394;Douche Gommage Délicieuse Vanille Cottage 270ml;8;41,55 DH;332,40 DH;SM-045;Selpak;Hygiène
19975;25/12/2025 11:58;10120-2190;Shampooing My Curls sans Sulfates ni paraben Novex 300ml.;32;95,50 DH;3056,00 DH;SM-201;Clear;Hygiène
19976;18/11/2025 07:41;10120-1393;Gel nettoyant exfoliant Aloe Vera Thé Vert Le Petit Olivier 150ml;35;100,50 DH;3517,50 DH;SM-294;Head & Shoulders;Hygiène
19977;10/02/2025 13:20;10120-834;Coloration Vegetale Chatin Fonce 3/00 Biomagic;18;97,00 DH;1746,00 DH;SM-005;Taous;Hygiène
19978;18/05/2025 05:09;10120-1730;Papier Hygiénique Jumbo 3 Plis Vito – 9 unités;22;36,50 DH;803,00 DH;SM-010;Ushuaïa;Hygiène
19979;07/11/2025 06:11;10120-2153;Shampooing Hammam Zeit Ricin Amande Ultra Doux Garnier 200ml;16;24,95 DH;399,20 DH;SM-013;L'oréal;Hygiène
19980;01/02/2025 01:41;10120-2091;Shampooing Anti-chute Pantene 1L;35;65,50 DH;2292,50 DH;SM-107;Pantene;Hygiène
19981;03/10/2025 22:23;10120-1759;Poudre Minérale Terracota N°08 Golden Rose 1 unité;11;149,00 DH;1639,00 DH;SM-278;Cadum;Hygiène
19982;18/04/2025 07:02;10120-890;Crayon à lèvres Creamy Shine N°4 Nude Look Golden Rose 1 unité;3;50,00 DH;150,00 DH;SM-287;Taous;Hygiène
19983;19/05/2025 03:01;10120-508;Après Shampooing Botanix nourissant Tresemme 400ml;9;52,50 DH;472,50 DH;SM-194;Sunsilk;Hygiène
19984;03/07/2025 15:57;10120-265;Boîte Bâtonnets 50 unités;19;7,50 DH;142,50 DH;SM-041;Lux;Hygiène
19985;16/04/2025 10:17;10120-1920;Rouge à Lèvres Satin GR 22 1 unité;28;50,00 DH;1400,00 DH;SM-016;Clear;Hygiène
19986;10/03/2025 11:07;10120-432;Savon Crème Shea Butter Dove 100g.;17;7,80 DH;132,60 DH;SM-022;Dove;Hygiène
19987;15/03/2025 22:41;10120-2079;Shampooing à l'Argan Cadum 380ml.;5;21,75 DH;108,75 DH;SM-112;Clear;Hygiène
19988;10/05/2025 02:55;10120-1525;Lait Hydratant Extra-Doux Corps à l'Aloe Vera Bio So'Bio 200ml.;25;79,90 DH;1997,50 DH;SM-094;Head & Shoulders;Hygiène
19989;18/09/2025 12:54;10120-322;Baume à lèvre mini pot Rose Vaseline 7G.;10;35,95 DH;359,50 DH;SM-086;Vaseline;Hygiène
19990;20/02/2025 11:04;10120-1281;Gel à Raser Femme Avocado Twist Satin Care 200ml;23;52,95 DH;1217,85 DH;SM-106;Mia;Hygiène
19991;03/08/2025 16:41;10120-1564;Lot Shampoing Argane Cadum 650ml + Shampoing Argan Cadum 190ml Gratuit;37;29,50 DH;1091,50 DH;SM-006;Madonna;Hygiène
19992;14/12/2025 07:22;10120-1850;Recharges de lames de rasoir Mach3 Turbo Gillette 2 unités;22;77,35 DH;1701,70 DH;SM-232;Gilette;Hygiène
19993;29/01/2025 00:06;10120-1729;Papier Hygiénique Décoré Parfumé Selpak 3 Plis – 8 Unités;17;36,95 DH;628,15 DH;SM-268;Selpak;Hygiène
19994;25/06/2025 00:34;10120-1081;Dentifrice Total Charbon Colgate 75ml;28;28,95 DH;810,60 DH;SM-277;Colgate;Hygiène
19995;07/12/2025 02:16;10120-1310;Gel douche 3en1 Active Clean Nivea Men 250ml;27;44,65 DH;1205,55 DH;SM-300;Nivea;Hygiène
19996;21/02/2025 16:10;10120-279;Tampons Réguliers sans Applicateur Natra 20 unités;35;59,90 DH;2096,50 DH;SM-222;Lux;Hygiène
19997;16/06/2025 11:18;10120-1224;Eyeliner Métallique Disney Pixar Finding Dory n°010 Catrice;34;50,00 DH;1700,00 DH;SM-020;Vaseline;Hygiène
19998;03/01/2025 02:25;10120-2018;Serviettes Hygiéniques Épaisses Maxi Nuit Mia 8 unités;21;9,80 DH;205,80 DH;SM-234;Mia;Hygiène
19999;01/09/2025 07:16;10120-78;BB Crème Perfect Soin 5 en 1 Teinte Medium 25 Bio SO'BIO 30ml;14;169,90 DH;2378,60 DH;SM-288;Nana;Hygiène
20000;29/08/2025 21:38;10120-1350;Gel Douche Lait de Coco Tahiti 250ml;24;25,95 DH;622,80 DH;SM-303;Tahiti;Hygiène
20001;07/09/2025 15:18;10120-2295;Vernis Expert Color Teinte N°100 Golden Rose 1 unité;24;25,00 DH;600,00 DH;SM-094;Clear;Hygiène
20002;02/03/2025 17:20;10120-1271;Fond de Teint Stay To 24 Hours Golden Rose N°06 1 unité;30;149,00 DH;4470,00 DH;SM-306;Mia;Hygiène
20003;28/10/2025 00:09;10120-2248;Soin Hydratant Nuit Revitalift Skin Expert 50ml;14;157,95 DH;2211,30 DH;SM-210;Clear;Hygiène
20004;26/03/2025 23:10;10120-383;Atomiseur Anti-transpirant Bacti-Pur Efficacite Narta 48H 200ml;29;39,40 DH;1142,60 DH;SM-130;Selpak;Hygiène
20005;25/09/2025 21:21;10120-228;Crayon Khol Kajal Waterproof 070 Catrice 1 unité;31;24,95 DH;773,45 DH;SM-004;Lux;Hygiène
20006;07/04/2025 21:42;10120-1728;Papier Hygiénique Confort Compact 2 plis 12 unités;10;77,95 DH;779,50 DH;SM-026;Ushuaïa;Hygiène
20007;11/10/2025 05:35;10120-1586;Mascara Pure False Lash 010 Catrice 10ml;37;49,95 DH;1848,15 DH;SM-205;Madonna;Hygiène
20008;16/12/2025 17:08;10120-1279;Gel à Raser Deep Nivea Men 200ml.;21;90,95 DH;1909,95 DH;SM-222;Nivea;Hygiène
20009;30/01/2025 01:39;10120-2040;Serviettes Maxi Épaisse Lavande Always 10 unités;33;24,95 DH;823,35 DH;SM-070;Always;Hygiène
20010;31/05/2025 16:41;10120-1929;Rouge à Lèvres Velvet Matte Golden Rose N°32;23;75,00 DH;1725,00 DH;SM-059;Clear;Hygiène
20011;23/08/2025 19:04;10120-2160;Shampooing Huile Extraordinaire Cheveux Normaux Très Sec l'Oréal Elsève 400ml;26;50,30 DH;1307,80 DH;SM-191;L'oréal;Hygiène
20012;02/03/2025 11:48;10120-1366;Gel Douche Sels Minéraux Amalfi 750ml;36;14,95 DH;538,20 DH;SM-285;Amalfi;Hygiène
20013;29/07/2025 15:18;10120-110;Brosse à dents Kids Rechargeable Cars Oral-B 1 unité;40;348,35 DH;13934,00 DH;SM-131;Oral-B;Hygiène
20014;01/11/2025 18:04;10120-2199;Shampooing Olive Mythique Ultra Doux Garnier 600ml;2;66,50 DH;133,00 DH;SM-271;L'oréal;Hygiène
20015;14/10/2025 20:50;10120-1221;Eyeliner It’s Easy Black 010 Catrice;33;35,95 DH;1186,35 DH;SM-186;Vaseline;Hygiène
20016;28/12/2025 08:11;10120-2218;Shampooing Romarin Cadum 650ml;2;33,25 DH;66,50 DH;SM-122;Cadum;Hygiène
20017;26/05/2025 15:44;10120-128;Papier Hygiénique 2 plis Confort 12 unités;21;39,95 DH;838,95 DH;SM-031;Amalfi;Hygiène
20018;31/01/2025 18:54;10120-2279;True Skin High Cover Concealer 020 Catrice 1 unité;8;46,95 DH;375,60 DH;SM-299;Clear;Hygiène
20019;30/10/2025 15:13;10120-1961;Savon Liquide Amande Printemps 500ml.;23;12,50 DH;287,50 DH;SM-064;Clear;Hygiène
20020;27/07/2025 12:33;10120-905;Crayon à Lèvres Mat N°16 Golden Rose 1 unité;1;52,00 DH;52,00 DH;SM-215;Taous;Hygiène
20021;13/02/2025 06:55;10120-293;Coton Disc Duo Extra Soft 110 unités;25;16,90 DH;422,50 DH;SM-138;Lux;Hygiène
20022;03/08/2025 16:46;10120-162;Pansements Élastiques Imperméables Megaplast 20 unités;18;25,50 DH;459,00 DH;SM-269;Amalfi;Hygiène
