transaction_id;Date;product_sku;Produit_Désignation;Quantité;Prix de Vente;Ventes;store_id;Fournisseur;Catégorie
46925;31/03/2025 09:16;10150-1145;Pack Yaourt Protéiné Pépites de Chocolat Reina 4x120g;34;7,95 DH;270,30 DH;SM-278;COPAG;Produits laities
46926;08/06/2025 16:12;10150-397;Comté le Montarlier en Portion Président 220g;14;99,95 DH;1399,30 DH;SM-184;Centrale Danone;Produits laities
46927;16/03/2025 07:40;10150-617;Fromage Camembert Portions Grand Fermage 8 portions 240g;34;56,90 DH;1934,60 DH;SM-132;COPAG;Produits laities
46928;30/11/2025 20:46;10150-594;Fromage Blanc Le Berger 200g;16;19,20 DH;307,20 DH;SM-112;Le Berger;Produits laities
46929;01/11/2025 09:26;10150-1231;Tranches de Havarti au Jalapeno Puck 150g;30;39,95 DH;1198,50 DH;SM-206;COPAG;Produits laities
46930;10/04/2025 20:41;10150-536;Emmental en Tranches Paysan Breton 160g;15;44,55 DH;668,25 DH;SM-133;COPAG;Produits laities
46931;06/04/2025 16:39;10150-1278;Yaourt à Boire Pêche Promess 80g;4;9,95 DH;39,80 DH;SM-163;COPAG;Produits laities
46932;19/07/2025 20:50;10150-583;Fromage Ail et Fines Herbes Plume Volubilis Fromadel 200g;39;23,95 DH;934,05 DH;SM-144;COPAG;Produits laities
46933;17/09/2025 12:15;10150-1358;Yaourt Ferme Vanille Tendre Jaouda 110g;38;2,45 DH;93,10 DH;SM-263;COPAG;Produits laities
46934;03/05/2025 03:45;10150-538;Emmental Light en Tranches Or Blanc 100g.;34;15,95 DH;542,30 DH;SM-295;Or Blanc;Produits laities
46935;28/03/2025 17:31;10150-465;Crème Fraîche Légère Semi-épaisse à 4% M.G. Bridelight 20cl.;28;14,50 DH;406,00 DH;SM-030;Groupe Bel;Produits laities
46936;24/07/2025 23:18;10150-1387;Yaourts à Boire Kefir Lemon et Yuzu Pastoret 250g;19;25,95 DH;493,05 DH;SM-288;COPAG;Produits laities
46937;31/08/2025 23:24;10150-168;Fromage à Tartiner à l'Emmental Reny Picot 125g;21;23,95 DH;502,95 DH;SM-036;Or Blanc;Produits laities
46938;14/07/2025 17:34;10150-527;Edam en Tranches Président 150g.;4;39,50 DH;158,00 DH;SM-095;Centrale Danone;Produits laities
46939;16/04/2025 17:06;10150-347;Boisson Végétale Épeautre et Noisette Sans Sucres Ajoutés Bio Bjorg 1L;38;75,80 DH;2880,40 DH;SM-214;Groupe Bel;Produits laities
46940;11/02/2025 07:50;10150-214;Lait UHT Demi-écrémé Jaouda 1L.;34;11,50 DH;391,00 DH;SM-157;Danone;Produits laities
46941;17/12/2025 23:11;10150-396;Compotes Pomme Châtaigne Sans Sucre  Bio 4 unités 100g;39;29,90 DH;1166,10 DH;SM-296;Groupe Bel;Produits laities
46942;20/10/2025 05:41;10150-808;Fromage Gourmand & Crémeux au Lait de Vache Pasteurisé Saint Albray 200g;2;107,95 DH;215,90 DH;SM-033;COPAG;Produits laities
46943;30/11/2025 16:26;10150-931;Lait Aromatisé Chocolat Ghani Jaouda 200ml;22;3,75 DH;82,50 DH;SM-197;COPAG;Produits laities
46944;02/10/2025 03:32;10150-1176;Raïb à Boire Citron Chergui 900g;11;11,95 DH;131,45 DH;SM-246;LES DOMAINES;Produits laities
46945;02/10/2025 16:24;10150-563;Flan Panna Cotta Vanille Coulis Framboise Danette 80g;1;2,50 DH;2,50 DH;SM-049;COPAG;Produits laities
46946;20/02/2025 16:48;10150-1367;Yaourt Grec Vanille Cremos Flor De Burgos 650g;13;49,95 DH;649,35 DH;SM-181;COPAG;Produits laities
46947;14/07/2025 02:52;10150-985;Lot de Fromage Fondu La Vache Qui Rit 64 unités;4;65,95 DH;263,80 DH;SM-175;Groupe Bel;Produits laities
46948;29/07/2025 09:11;10150-344;Boisson Végétale d'Avoine Sans Sucres Bio Bjorg 3x25cl;20;54,60 DH;1092,00 DH;SM-206;Groupe Bel;Produits laities
46949;15/04/2025 22:36;10150-609;Fromage Bûche de Chèvre Affinée Soignon 180g;31;72,75 DH;2255,25 DH;SM-246;COPAG;Produits laities
46950;05/08/2025 02:32;10150-845;Fromage Petida Bergader 800g;19;204,95 DH;3894,05 DH;SM-249;COPAG;Produits laities
46951;11/09/2025 14:32;10150-604;Fromage Boule Edam Or Blanc 100g.;2;13,88 DH;27,76 DH;SM-154;Or Blanc;Produits laities
46952;13/10/2025 03:12;10150-854;Fromage Pointe Gran Gusto Galbani 200g;39;73,95 DH;2884,05 DH;SM-248;COPAG;Produits laities
46953;06/01/2025 19:31;10150-1214;Soja Cuisine Bio Biorg 25cl;18;37,50 DH;675,00 DH;SM-290;COPAG;Produits laities
46954;29/07/2025 13:32;10150-896;Fromage Tomme Noire Des Pyrénées 100g;7;27,40 DH;191,80 DH;SM-127;COPAG;Produits laities
46955;08/04/2025 18:34;10150-292;Beurre Pasteurisé Carton Albane 2500g.;26;226,00 DH;5876,00 DH;SM-267;Albane;Produits laities
46956;03/09/2025 10:16;10150-1359;Yaourt Fraise Framboise Malo 125g.;33;10,95 DH;361,35 DH;SM-029;COPAG;Produits laities
46957;08/09/2025 12:57;10150-903;Fromage Triangle El Mejor Chef 64 unités;9;37,95 DH;341,55 DH;SM-284;COPAG;Produits laities
46958;31/08/2025 07:31;10150-498;Crème Végétale Sans Sucre Hulala 500ml;29;28,50 DH;826,50 DH;SM-293;Centrale Danone;Produits laities
46959;10/03/2025 22:06;10150-69;Beurrier Doux Leger Président 250g.;7;48,50 DH;339,50 DH;SM-261;Centrale Danone;Produits laities
46960;30/01/2025 20:21;10150-289;Beurre Pasteurisé Allégé Le Berger 250g;25;27,50 DH;687,50 DH;SM-079;Le Berger;Produits laities
46961;15/08/2025 12:40;10150-388;Cheddar Râpé Le Berger 150g.;17;21,30 DH;362,10 DH;SM-019;Le Berger;Produits laities
46962;27/07/2025 05:04;10150-279;Beurre Doux Rouleau Président 250g;32;67,95 DH;2174,40 DH;SM-292;Centrale Danone;Produits laities
46963;01/06/2025 12:28;10150-205;Mozzarella Le Berger 250g;16;24,50 DH;392,00 DH;SM-214;Le Berger;Produits laities
46964;15/12/2025 04:59;10150-965;Lait UHT Santea 0% Albane 1L.;30;10,95 DH;328,50 DH;SM-231;Albane;Produits laities
46965;24/11/2025 13:49;10150-1130;Pack Yaourt Extra Protéiné Nature Reina 4x120g;8;7,95 DH;63,60 DH;SM-046;COPAG;Produits laities
46966;19/03/2025 11:22;10150-749;Fromage Fondu Or Blanc 24 portions;29;28,20 DH;817,80 DH;SM-077;Or Blanc;Produits laities
46967;31/10/2025 22:07;10150-522;Dessert Végétal Mangue Passion sans Lactose Sojasun 4x100g.;40;39,50 DH;1580,00 DH;SM-199;COPAG;Produits laities
46968;25/12/2025 08:28;10150-111;Beurre Moule Demi Sel d'Issigny de Baratte Reflets de France 250g.;17;49,95 DH;849,15 DH;SM-144;Or Blanc;Produits laities
46969;07/01/2025 16:08;10150-114;Compotes Pomme Poire Sans Sucre  Bio 4 unités 100g;5;24,90 DH;124,50 DH;SM-071;Or Blanc;Produits laities
46970;13/01/2025 10:57;10150-658;Fromage de Chèvre Râpé Soignon 150g;15;79,90 DH;1198,50 DH;SM-134;COPAG;Produits laities
46971;04/07/2025 04:15;10150-7;Fromage Carré à la Crème Gervais 24 unités;7;40,95 DH;286,65 DH;SM-225;Danone;Produits laities
46972;15/08/2025 09:08;10150-286;Beurre Moulé Au Sel de Guérande Paysan Breton 250g.;14;50,95 DH;713,30 DH;SM-099;Margafrique;Produits laities
46973;01/03/2025 00:48;10150-511;Dessert Liégeois Chocolat Omira Milch 200g.;8;9,25 DH;74,00 DH;SM-123;COPAG;Produits laities
46974;25/09/2025 11:49;10150-178;Crème Dessert au Riz au Lait Chergui 170g.;18;8,30 DH;149,40 DH;SM-303;LES DOMAINES;Produits laities
46975;16/09/2025 10:11;10150-604;Fromage Boule Edam Or Blanc 100g.;34;13,88 DH;471,92 DH;SM-216;Or Blanc;Produits laities
46976;28/05/2025 17:30;10150-817;Fromage Le Vieux Pané 100g.;25;49,30 DH;1232,50 DH;SM-032;COPAG;Produits laities
46977;27/08/2025 09:26;10150-626;Fromage Cheddar en Tranche Fondiz 24 tranches;40;19,95 DH;798,00 DH;SM-190;LANDOR;Produits laities
46978;02/07/2025 06:42;10150-1293;Yaourt à Cuillère Brassé Fruits Rouges et Granola Jibal 110g.;10;2,60 DH;26,00 DH;SM-063;Jibal;Produits laities
46979;30/12/2025 22:48;10150-776;Fromage Frais Jbilate 190g.;8;16,50 DH;132,00 DH;SM-154;COPAG;Produits laities
46980;01/12/2025 23:12;10150-1350;Yaourt Brassé Vanille Les Plaisirs de Chergui 2x125g;39;8,95 DH;349,05 DH;SM-186;LES DOMAINES;Produits laities
46981;30/11/2025 21:25;10150-591;Fromage Blanc à l'Ail et aux Fines Herbes Milky Food 1Kg.;3;66,60 DH;199,80 DH;SM-165;COPAG;Produits laities
46982;18/07/2025 10:11;10150-1087;Pack Yaourt à Boire Fraise Danone 8 unités 170g;7;27,95 DH;195,65 DH;SM-288;Danone;Produits laities
46983;01/04/2025 09:50;10150-1037;Mozzarella Salade en Pot Del Passini 110g;8;15,95 DH;127,60 DH;SM-087;COPAG;Produits laities
46984;26/05/2025 17:51;10150-1214;Soja Cuisine Bio Biorg 25cl;30;37,50 DH;1125,00 DH;SM-176;COPAG;Produits laities
46985;08/06/2025 02:48;10150-774;Fromage Frais Fraise Muscly Jaouda 80g;19;2,95 DH;56,05 DH;SM-189;COPAG;Produits laities
46986;11/04/2025 12:57;10150-887;Fromage Spécial Texmex Chili Inalpi 6 tranches 150g;33;24,90 DH;821,70 DH;SM-010;COPAG;Produits laities
46987;08/08/2025 06:50;10150-791;Fromage Gorgonzola Gourmet Inalpi 6 tranches 150g;31;24,90 DH;771,90 DH;SM-307;COPAG;Produits laities
46988;10/01/2025 17:46;10150-345;Boisson Végétale de Riz et d'Amandes Bio Sans Gluten Scotti 1L;3;37,35 DH;112,05 DH;SM-200;Groupe Bel;Produits laities
46989;11/11/2025 03:07;10150-279;Beurre Doux Rouleau Président 250g;27;67,95 DH;1834,65 DH;SM-172;Centrale Danone;Produits laities
46990;03/07/2025 02:34;10150-1369;Yaourt Muesli Bifidus Chergui 2x125g.;20;10,00 DH;200,00 DH;SM-066;LES DOMAINES;Produits laities
46991;01/01/2025 08:45;10150-119;Manchego Affiné Entrepinares 100g;36;32,80 DH;1180,80 DH;SM-144;Or Blanc;Produits laities
46992;08/02/2025 00:26;10150-254;Beurre Demi-sel Léger President 250g;29;48,50 DH;1406,50 DH;SM-019;Centrale Danone;Produits laities
46993;09/01/2025 15:13;10150-618;Fromage Camemberts Panés Soignon 100g;13;44,95 DH;584,35 DH;SM-231;COPAG;Produits laities
46994;02/07/2025 22:17;10150-928;Jibi Fraise Pops Centrale 200ml;22;3,95 DH;86,90 DH;SM-081;COPAG;Produits laities
46995;30/06/2025 00:12;10150-239;Baby Edam Boule Grand Cœur 900g;29;137,30 DH;3981,70 DH;SM-028;Danone;Produits laities
46996;03/05/2025 11:47;10150-930;Jus au Lait Pêche Abricot Young Jibal 330ml;13;4,95 DH;64,35 DH;SM-306;Jibal;Produits laities
46997;05/05/2025 19:10;10150-62;Fromage Frais Nature Sucré Plaisirs Chergui 140g;13;6,00 DH;78,00 DH;SM-162;LES DOMAINES;Produits laities
46998;28/05/2025 08:10;10150-433;Crème Dessert Café Elle Et Vire 125g;15;8,95 DH;134,25 DH;SM-152;Groupe Bel;Produits laities
46999;01/03/2025 07:51;10150-648;Fromage de Chèvre à Tartiner Pyramide Ciboulette Soignon 150g;30;46,00 DH;1380,00 DH;SM-062;COPAG;Produits laities
47000;21/12/2025 16:32;10150-1120;Pack Yaourt Brassé Muesli Grec Jaouda 8x110g.;19;23,90 DH;454,10 DH;SM-240;COPAG;Produits laities
47001;18/12/2025 06:15;10150-373;Burratina Zanetti 4x50g;38;78,95 DH;3000,10 DH;SM-117;Groupe Bel;Produits laities
47002;08/04/2025 14:48;10150-1244;Yaourt à boire Choco Avoine Coco Miel P'tit Déj Jaouda 320g.;35;4,95 DH;173,25 DH;SM-280;COPAG;Produits laities
47003;14/03/2025 20:03;10150-945;Lait d'Amande Nature UHT Alpro 1L;20;24,95 DH;499,00 DH;SM-266;COPAG;Produits laities
47004;29/12/2025 20:42;10150-204;Portion de Gouda Hollande IGP  300g.;37;39,50 DH;1461,50 DH;SM-299;Danone;Produits laities
47005;29/08/2025 21:52;10150-822;Fromage Lisse Douceur de Chergui 180g;26;14,00 DH;364,00 DH;SM-005;LES DOMAINES;Produits laities
47006;19/09/2025 09:56;10150-1098;Pack Yaourt à cuillère Brassé Fraise Albane 8x110g.;14;20,00 DH;280,00 DH;SM-120;Albane;Produits laities
47007;27/03/2025 19:43;10150-1232;Tranches de Havarti Nature Puck 150g;31;39,95 DH;1238,45 DH;SM-205;COPAG;Produits laities
47008;22/12/2025 17:45;10150-1093;Pack Yaourt à Boire Grenadine Raibi Jaouda 8x170g.;25;19,95 DH;498,75 DH;SM-014;COPAG;Produits laities
47009;31/05/2025 21:30;10150-1374;Yaourt Noix De Coco En Verre La Ferme de Bouskou 125g;36;13,00 DH;468,00 DH;SM-201;COPAG;Produits laities
47010;26/05/2025 08:30;10150-55;Beurre La Motte aux Cristaux de Sel Président 250g.;19;70,95 DH;1348,05 DH;SM-026;Centrale Danone;Produits laities
47011;14/01/2025 23:06;10150-71;Beurrier Tendre Doux Président 125g;33;37,25 DH;1229,25 DH;SM-055;Centrale Danone;Produits laities
47012;17/10/2025 02:58;10150-318;Boisson d'Avoine Bio Barista Scotti 1L;39;30,70 DH;1197,30 DH;SM-072;Margafrique;Produits laities
47013;16/11/2025 18:00;10150-822;Fromage Lisse Douceur de Chergui 180g;9;14,00 DH;126,00 DH;SM-198;LES DOMAINES;Produits laities
47014;14/10/2025 07:31;10150-663;Fromage de Chèvre Tranche Fumé Vegan Deli 160g;25;41,55 DH;1038,75 DH;SM-275;COPAG;Produits laities
47015;08/10/2025 22:20;10150-1348;Yaourt Brassé Vanille Cremy Jaouda 110g;20;2,45 DH;49,00 DH;SM-106;COPAG;Produits laities
47016;30/07/2025 04:26;10150-296;Beurrier Demi Sel Paysan Breton 250g.;18;50,95 DH;917,10 DH;SM-095;Margafrique;Produits laities
47017;25/02/2025 13:19;10150-665;Fromage Edam Irish 100g;35;14,90 DH;521,50 DH;SM-185;COPAG;Produits laities
47018;24/08/2025 02:04;10150-282;Beurre Importation Copralim au Kg;13;99,95 DH;1299,35 DH;SM-241;Margafrique;Produits laities
47019;29/10/2025 22:35;10150-1039;Mozzarella Socrech 400g.;39;42,95 DH;1675,05 DH;SM-077;COPAG;Produits laities
47020;02/06/2025 19:53;10150-444;Crème Dessert Praliné Elle Et Vire 125g.;8;8,95 DH;71,60 DH;SM-041;Groupe Bel;Produits laities
47021;31/01/2025 21:08;10150-103;Camembert de Caractère 45% Mg  250g;36;43,95 DH;1582,20 DH;SM-191;Or Blanc;Produits laities
47022;07/01/2025 08:38;10150-271;Beurre Doux Plaquette Lurpak 200g;36;34,95 DH;1258,20 DH;SM-054;Danone;Produits laities
47023;05/06/2025 05:16;10150-1289;Yaourt à consommer Crème Abricot Mangue Pascual 4 x 125g;6;29,95 DH;179,70 DH;SM-014;COPAG;Produits laities
47024;26/09/2025 15:11;10150-578;Fromage à Tartiner Goût Cheddar Laty 150g;19;15,95 DH;303,05 DH;SM-207;COPAG;Produits laities
47025;10/03/2025 13:56;10150-1234;Yaourt à Boire Ananas Coco Daya Chergui 330ml;30;4,95 DH;148,50 DH;SM-197;LES DOMAINES;Produits laities
47026;20/09/2025 10:52;10150-127;Beurre Doux Plaquette Or Blanc 200g.;2;31,75 DH;63,50 DH;SM-159;Or Blanc;Produits laities
47027;25/06/2025 16:50;10150-372;Burratina en Pot Del Passini 140g;24;57,95 DH;1390,80 DH;SM-283;Groupe Bel;Produits laities
47028;20/12/2025 13:43;10150-80;Fromage Le Pavé Ocre  220g;26;33,95 DH;882,70 DH;SM-023;Or Blanc;Produits laities
47029;05/12/2025 04:46;10150-1001;Margarine Liquide Cuisson Oméga 3  Classic 500ml.;29;25,80 DH;748,20 DH;SM-303;COPAG;Produits laities
47030;17/08/2025 14:25;10150-341;Boisson Végétale au Soja Vanille  Bio 1L;33;25,70 DH;848,10 DH;SM-043;Groupe Bel;Produits laities
47031;29/09/2025 01:07;10150-1370;Yaourt Nature 0% Sucre Linéa Jaouda 110g.;5;2,60 DH;13,00 DH;SM-267;COPAG;Produits laities
47032;09/05/2025 22:29;10150-811;Fromage Gruyère IGP en Portion Entremont 200g;17;94,95 DH;1614,15 DH;SM-079;COPAG;Produits laities
47033;26/05/2025 13:01;10150-940;Lait d'Amande Bio Bjorg 1L;21;71,95 DH;1510,95 DH;SM-012;COPAG;Produits laities
47034;06/07/2025 23:10;10150-1337;Yaourt Brassé Nature Jibal 110g.;11;2,50 DH;27,50 DH;SM-258;Jibal;Produits laities
47035;25/06/2025 03:23;10150-389;Cheddar Rouge Bio Paysan Breton au kg;8;199,00 DH;1592,00 DH;SM-020;Groupe Bel;Produits laities
47036;22/10/2025 11:34;10150-454;Crème Fraîche 30% Bridel 20cl;39;19,50 DH;760,50 DH;SM-222;Groupe Bel;Produits laities
47037;02/08/2025 01:45;10150-952;Lait de Soja Calcium et Vitamine D UHT Sojasun 1L;21;35,95 DH;754,95 DH;SM-227;COPAG;Produits laities
47038;17/07/2025 11:39;10150-1261;Yaourt à Boire Fraise Promess 80g.;35;9,95 DH;348,25 DH;SM-182;COPAG;Produits laities
47039;02/02/2025 20:46;10150-915;Gouda cumin Kroon 100g;7;16,90 DH;118,30 DH;SM-087;Kroon;Produits laities
47040;07/06/2025 23:13;10150-936;Lait Aromatisé Milky Fraise Or Blanc 200ml;25;4,10 DH;102,50 DH;SM-099;Or Blanc;Produits laities
47041;17/12/2025 05:34;10150-623;Fromage Chaussée aux Moines 50%MG 230g;26;75,95 DH;1974,70 DH;SM-266;COPAG;Produits laities
47042;05/10/2025 19:41;10150-356;Brie Nature Bridel 200g;5;46,00 DH;230,00 DH;SM-125;Groupe Bel;Produits laities
47043;19/01/2025 10:48;10150-1388;Yaourts à Boire Kefir Nature Pastoret 250g;35;22,95 DH;803,25 DH;SM-199;COPAG;Produits laities
47044;19/04/2025 19:40;10150-459;Crème Fraîche Épaisse 30%Mg Paysan Breton 20cl;37;21,95 DH;812,15 DH;SM-225;Groupe Bel;Produits laities
47045;05/06/2025 07:49;10150-1278;Yaourt à Boire Pêche Promess 80g;23;9,95 DH;228,85 DH;SM-194;COPAG;Produits laities
47046;13/08/2025 14:29;10150-1205;Roquefort en Portion Société 100g;32;83,95 DH;2686,40 DH;SM-306;COPAG;Produits laities
47047;19/08/2025 06:19;10150-816;Fromage Le Mini de Chergui 250g.;12;46,75 DH;561,00 DH;SM-176;LES DOMAINES;Produits laities
47048;26/12/2025 13:15;10150-196;Fromage Frais Nature Sans Sucre Perly 85g;9;2,90 DH;26,10 DH;SM-283;Or Blanc;Produits laities
47049;26/06/2025 16:59;10150-458;Crème Fraîche Épaisse 30%mg Grancoeur 20cl.;13;17,50 DH;227,50 DH;SM-006;Groupe Bel;Produits laities
47050;22/02/2025 02:59;10150-922;Grana padano Râpé  100g;27;22,95 DH;619,65 DH;SM-278;COPAG;Produits laities
47051;30/11/2025 17:14;10150-80;Fromage Le Pavé Ocre  220g;13;33,95 DH;441,35 DH;SM-010;Or Blanc;Produits laities
47052;12/02/2025 10:50;10150-722;Fromage Fondu Goût Cheddar la Hollandaise 8 unités;10;13,50 DH;135,00 DH;SM-239;Margafrique;Produits laities
47053;07/10/2025 02:30;10150-859;Fromage Primosale Siciliano au Poivre Zanetti 250g;26;77,95 DH;2026,70 DH;SM-040;COPAG;Produits laities
47054;02/07/2025 09:51;10150-155;Fromage en Tranches à Raclette Fumée Sans Croûte  Original 250g;34;58,95 DH;2004,30 DH;SM-113;Or Blanc;Produits laities
47055;09/07/2025 04:19;10150-572;Fromage à la crème Président 180g;18;29,95 DH;539,10 DH;SM-264;Centrale Danone;Produits laities
47056;04/09/2025 07:38;10150-1231;Tranches de Havarti au Jalapeno Puck 150g;23;39,95 DH;918,85 DH;SM-017;COPAG;Produits laities
47057;09/12/2025 07:21;10150-1034;Mozzarella Rapée 41% MG Or Blanc 60g.;24;8,75 DH;210,00 DH;SM-251;Or Blanc;Produits laities
47058;01/10/2025 07:42;10150-105;Margarine Barquette La Prairie Classique 500g.;22;24,95 DH;548,90 DH;SM-140;Margafrique;Produits laities
47059;07/10/2025 08:55;10150-1039;Mozzarella Socrech 400g.;25;42,95 DH;1073,75 DH;SM-219;COPAG;Produits laities
47060;10/12/2025 03:02;10150-178;Crème Dessert au Riz au Lait Chergui 170g.;6;8,30 DH;49,80 DH;SM-177;LES DOMAINES;Produits laities
47061;26/12/2025 23:44;10150-275;Beurre Doux Pure New Zealand Bloc 1kg.;33;118,95 DH;3925,35 DH;SM-077;Margafrique;Produits laities
47062;24/06/2025 20:46;10150-690;Fromage Feta aux Herbes Valbreso 200g;8;48,50 DH;388,00 DH;SM-118;COPAG;Produits laities
47063;06/11/2025 11:05;10150-660;Fromage de Chèvre Rond Le Palet Président 120g;7;79,95 DH;559,65 DH;SM-165;Centrale Danone;Produits laities
47064;05/09/2025 14:25;10150-567;Fromage à La Crème Duo Gervais 2x170g;6;32,30 DH;193,80 DH;SM-158;Danone;Produits laities
47065;16/10/2025 10:17;10150-836;Fromage Nature La Ferme de Bouskou 160g;7;26,95 DH;188,65 DH;SM-234;COPAG;Produits laities
47066;14/10/2025 16:27;10150-350;Boisson Végétale Soja Chocolat Bio Bjorg 1L;20;81,95 DH;1639,00 DH;SM-243;Groupe Bel;Produits laities
47067;16/08/2025 07:03;10150-475;Crème UHT 35% Matière Grasse Grand Coeur 1L.;13;66,95 DH;870,35 DH;SM-116;Centrale Danone;Produits laities
47068;27/12/2025 22:10;10150-614;Fromage Camembert de Chèvre Soignon 180g;21;66,00 DH;1386,00 DH;SM-188;COPAG;Produits laities
47069;15/07/2025 13:59;10150-1330;Yaourt Brassé Fraise Tom Milk 500g.;4;18,25 DH;73,00 DH;SM-187;Tom Milk;Produits laities
47070;20/10/2025 11:26;10150-579;Fromage à Tartiner Goût Saumon Laty 150g;38;15,95 DH;606,10 DH;SM-137;COPAG;Produits laities
47071;21/03/2025 19:55;10150-817;Fromage Le Vieux Pané 100g.;15;49,30 DH;739,50 DH;SM-114;COPAG;Produits laities
47072;19/09/2025 07:44;10150-665;Fromage Edam Irish 100g;39;14,90 DH;581,10 DH;SM-230;COPAG;Produits laities
47073;20/05/2025 08:15;10150-1216;Spécialité Végétale Cuisine Sojasun 1L;21;52,95 DH;1111,95 DH;SM-141;COPAG;Produits laities
47074;24/03/2025 00:28;10150-644;Fromage de Chèvre à Tartiner Ail et Fines Herbes Pyramide Soignon 140g.;8;44,90 DH;359,20 DH;SM-187;COPAG;Produits laities
47075;03/12/2025 12:37;10150-648;Fromage de Chèvre à Tartiner Pyramide Ciboulette Soignon 150g;9;46,00 DH;414,00 DH;SM-120;COPAG;Produits laities
47076;14/05/2025 06:54;10150-559;Flan Crème au Chocolat Goshua 130g.;31;22,25 DH;689,75 DH;SM-233;COPAG;Produits laities
47077;09/03/2025 20:56;10150-822;Fromage Lisse Douceur de Chergui 180g;40;14,00 DH;560,00 DH;SM-136;LES DOMAINES;Produits laities
47078;10/11/2025 16:14;10150-266;Beurre Doux de Bretagne Moulé  500g.;24;82,95 DH;1990,80 DH;SM-150;Danone;Produits laities
47079;28/02/2025 09:19;10150-980;Les Délices de La Hollandaise Goût Fumé 150g;15;13,40 DH;201,00 DH;SM-265;Margafrique;Produits laities
47080;05/05/2025 04:23;10150-430;Crème Dessert au Chocolat Albane gourmet 85g.;29;2,50 DH;72,50 DH;SM-286;Albane;Produits laities
47081;27/11/2025 17:15;10150-1243;Yaourt à Boire Avocat Daya Chergui 900ml.;26;13,00 DH;338,00 DH;SM-137;LES DOMAINES;Produits laities
47082;18/06/2025 21:14;10150-1131;Pack Yaourt Ferme Banane Jibal 8x110g.;21;19,95 DH;418,95 DH;SM-230;Jibal;Produits laities
47083;17/03/2025 03:30;10150-1008;Mascarpone 41%Mg Galbani 250g.;14;57,90 DH;810,60 DH;SM-050;COPAG;Produits laities
47084;10/01/2025 08:59;10150-167;Fromage Fondu Kiri 36 unités.;18;53,95 DH;971,10 DH;SM-098;Groupe Bel;Produits laities
47085;22/12/2025 08:37;10150-964;Lait UHT Entier Jibal 500ml;10;5,95 DH;59,50 DH;SM-073;Jibal;Produits laities
47086;13/04/2025 14:59;10150-1045;Œufs Gros Calibre Matinales 12 unités;27;29,95 DH;808,65 DH;SM-186;COPAG;Produits laities
47087;29/06/2025 05:35;10150-1016;Mimolette Vieille en Portion Reflets de France 200g;8;65,20 DH;521,60 DH;SM-009;COPAG;Produits laities
47088;18/07/2025 14:17;10150-178;Crème Dessert au Riz au Lait Chergui 170g.;24;8,30 DH;199,20 DH;SM-249;LES DOMAINES;Produits laities
47089;01/06/2025 21:43;10150-1006;Margarine Pour Cuisine 70%Mg  500g;5;26,95 DH;134,75 DH;SM-261;COPAG;Produits laities
47090;20/05/2025 07:03;10150-487;Crème Végétale Classic Hulala 200ml;40;12,50 DH;500,00 DH;SM-168;Centrale Danone;Produits laities
47091;08/01/2025 10:30;10150-441;Crème Dessert Chocolat Sans Lactose Alpro 4x125g;18;21,90 DH;394,20 DH;SM-298;Groupe Bel;Produits laities
47092;18/03/2025 10:57;10150-154;Fromage en Tranches à Raclette Aux Oignons  Original 250g;10;57,50 DH;575,00 DH;SM-033;Or Blanc;Produits laities
47093;18/12/2025 10:26;10150-1111;Pack Yaourt Big Day Fruits Rouges et Céréales Pascual 125g 4 unités.;21;27,95 DH;586,95 DH;SM-088;COPAG;Produits laities
47094;05/04/2025 15:54;10150-1030;Mozzarella en Boules Le Berger 100g;7;13,20 DH;92,40 DH;SM-034;Le Berger;Produits laities
47095;14/04/2025 19:17;10150-249;Beurre de Baratte Moulé Doux Paysan Breton 250g.;31;50,95 DH;1579,45 DH;SM-244;Danone;Produits laities
47096;24/03/2025 09:29;10150-748;Fromage Fondu Or Blanc 16 portions;34;20,00 DH;680,00 DH;SM-148;Or Blanc;Produits laities
47097;25/04/2025 17:45;10150-1224;Tomme Rouge Des Pyrénées Fromital 100g.;10;12,13 DH;121,30 DH;SM-227;Fromital;Produits laities
47098;14/07/2025 08:24;10150-1321;Yaourt Brassé Coulis d'Ananas La Ferme de Bouskou 125g;13;12,50 DH;162,50 DH;SM-035;COPAG;Produits laities
47099;16/04/2025 02:36;10150-1142;Pack Yaourt Nature Coulis Ananas Coco Les Plaisirs de Chergui 2x125g;26;12,95 DH;336,70 DH;SM-235;LES DOMAINES;Produits laities
47100;02/01/2025 12:57;10150-1019;Mousse au Chocolat Protéines Reina 2x100g.;34;32,75 DH;1113,50 DH;SM-178;COPAG;Produits laities
47101;31/10/2025 03:21;10150-253;Beurre Demi Sel Plaquette Président 250g;23;49,20 DH;1131,60 DH;SM-112;Centrale Danone;Produits laities
47102;05/11/2025 18:59;10150-1366;Yaourt Grec Style Pascual 4 x 125g;26;27,95 DH;726,70 DH;SM-191;COPAG;Produits laities
47103;21/11/2025 13:50;10150-824;Fromage Manchego aux Fleurs La Legenda 150g;16;76,95 DH;1231,20 DH;SM-231;COPAG;Produits laities
47104;12/01/2025 21:09;10150-1105;Pack Yaourt à La Cuillére Brassé Velouté Nature Danone 8x110g.;29;19,95 DH;578,55 DH;SM-222;Danone;Produits laities
47105;17/09/2025 10:47;10150-1258;Yaourt à Boire Fraise Moniich Albane 440g.;24;4,50 DH;108,00 DH;SM-096;Albane;Produits laities
