transaction_id;Date;product_sku;Produit_Désignation;Quantité;Prix de Vente;Ventes;store_id;Fournisseur;Catégorie
903636;16/09/2025 08:10;10080-89;Boisson gazeuse Pom's bouteille 1L;140;8,25 DH;1155,00 DH;SM-272;Coca Cola;Boissons
903637;25/11/2025 05:48;10080-539;Maison Perrier Grapefruit  Pet 50CL;186;15,95 DH;2966,70 DH;SM-160;Evian;Boissons
903638;24/01/2025 06:06;10080-319;Boisson Gazeuse Pepsi 25cl;148;4,00 DH;592,00 DH;SM-132;PepsiCo;Boissons
903639;01/12/2025 13:33;10080-283;Boisson gazeuse Fanta orange bouteille 1L.;171;6,35 DH;1085,85 DH;SM-063;Coca Cola;Boissons
903640;22/03/2025 11:09;10080-531;Kombucha Gingembre Kabe 35cl;113;32,90 DH;3717,70 DH;SM-095;Evian;Boissons
903641;20/02/2025 22:38;10080-626;Pack Mixte 2 bouteilles PET 1,7L Coca-Cola & Hawai Tropical;152;20,00 DH;3040,00 DH;SM-116;Coca Cola;Boissons
903642;22/03/2025 01:12;10080-432;Eau Gazeuse Orange Oulmès 25cl;177;5,60 DH;991,20 DH;SM-279;Les Eaux Minérales Oulmès;Boissons
903643;06/06/2025 20:06;10080-222;Boisson Coconut Mogu Mogu 32Cl;177;17,95 DH;3177,15 DH;SM-149;Estrella Galicia;Boissons
903644;01/01/2025 14:14;10080-718;Triple Melon Lemonade Calypso 473ml;122;37,50 DH;4575,00 DH;SM-057;Coca Cola;Boissons
903645;13/03/2025 18:09;10080-500;Jus au Lait Tropical Bi Frutas Pascual 200ml.;182;5,00 DH;910,00 DH;SM-308;Evian;Boissons
903646;23/03/2025 08:57;10080-39;Eau de table Ghayt 6L;181;12,75 DH;2307,75 DH;SM-250;Sotherma;Boissons
903647;13/12/2025 12:56;10080-13;Le Mixeur de Monin Pina Colada Mix 1L;155;176,95 DH;27427,25 DH;SM-214;Tropicana;Boissons
903648;27/07/2025 11:01;10080-719;Twist au Lait à Base d'Orange et de Mangue Valencia 100ml;133;1,00 DH;133,00 DH;SM-053;Valencia;Boissons
903649;07/06/2025 00:15;10080-643;Pur Jus d'Orange 100% avec Pulpe Extra 1,5L.;75;54,95 DH;4121,25 DH;SM-117;Evian;Boissons
903650;29/09/2025 21:01;10080-581;Nectar de Pomme 2L;78;41,95 DH;3272,10 DH;SM-143;Les Eaux Minérales Oulmès;Boissons
903651;02/03/2025 10:46;10080-591;Nectar Light Ananas Juver 33cl.;28;7,50 DH;210,00 DH;SM-017;Les Eaux Minérales Oulmès;Boissons
903652;13/05/2025 09:11;10080-335;Boisson Gazeuse Pomme Mirinda 25cl.;60;4,00 DH;240,00 DH;SM-055;PepsiCo;Boissons
903653;29/04/2025 18:29;10080-222;Boisson Coconut Mogu Mogu 32Cl;119;17,95 DH;2136,05 DH;SM-144;Estrella Galicia;Boissons
903654;07/08/2025 15:20;10080-368;Boisson Melon Mogu Mogu 32Cl;106;17,95 DH;1902,70 DH;SM-235;Estrella Galicia;Boissons
903655;07/11/2025 15:10;10080-654;Pur Jus de Pomme 1,5L;51;43,50 DH;2218,50 DH;SM-304;Evian;Boissons
903656;13/08/2025 08:11;10080-354;Boisson Gazeuse Tonic Schweppes Canette 25cl;61;6,45 DH;393,45 DH;SM-122;Scheweppes;Boissons
903657;13/10/2025 13:07;10080-611;Nectar Sans Sucre Poire et Ananas Juver 2L;87;27,50 DH;2392,50 DH;SM-100;Les Eaux Minérales Oulmès;Boissons
903658;02/01/2025 16:27;10080-689;Sirop de Framboise 75cl;105;60,40 DH;6342,00 DH;SM-057;Les Eaux Minérales Oulmès;Boissons
903659;23/09/2025 15:21;10080-300;Boisson Gazeuse Mirinda Ananas Plus Pet 1,5 Litre;43;9,55 DH;410,65 DH;SM-297;PepsiCo;Boissons
903660;17/10/2025 04:08;10080-279;Boisson gazeuse Fanta citron canette 25cl.;183;4,50 DH;823,50 DH;SM-115;Coca Cola;Boissons
903661;25/05/2025 10:37;10080-30;Sirop De Menthe Original 1L.;151;50,25 DH;7587,75 DH;SM-118;Sotherma;Boissons
903662;21/01/2025 13:06;10080-571;Nectar de Pêche Amanhecer 250ml.;53;8,50 DH;450,50 DH;SM-044;Amanhecer;Boissons
903663;03/10/2025 08:19;10080-28;Sirop D'Anis Original 1L.;106;59,40 DH;6296,40 DH;SM-128;Sotherma;Boissons
903664;27/09/2025 06:56;10080-41;Sirop Fraise Marie Brizard 70cl;110;79,90 DH;8789,00 DH;SM-150;Sotherma;Boissons
903665;17/02/2025 01:34;10080-183;Pack 4 bouteilles PET 1L Glass;74;18,00 DH;1332,00 DH;SM-199;Glass;Boissons
903666;21/12/2025 17:51;10080-305;Boisson Gazeuse Mirinda Tropical Plus Pet 1,5 Litre;79;10,95 DH;865,05 DH;SM-024;PepsiCo;Boissons
903667;10/01/2025 06:41;10080-60;Thé Glacé Fruits Rouges Lipton Pet 50CL;148;6,00 DH;888,00 DH;SM-307;Lipton;Boissons
903668;07/08/2025 11:37;10080-253;Boisson Gazeuse Citron Seven Up 1L.;127;5,95 DH;755,65 DH;SM-097;PepsiCo;Boissons
903669;20/02/2025 12:42;10080-90;Original Lemonade Calypso 473ml;104;37,50 DH;3900,00 DH;SM-147;Sotherma;Boissons
903670;14/05/2025 01:30;10080-488;Fanta Low Calories Apple Pet 1,7L;49;6,95 DH;340,55 DH;SM-081;Coca Cola;Boissons
903671;25/07/2025 02:17;10080-564;Nectar de Mangue Passion Pago 200ml;53;23,95 DH;1269,35 DH;SM-301;Evian;Boissons
903672;31/12/2025 13:21;10080-386;Boisson Pomme Rauch 35,5cl.;198;20,80 DH;4118,40 DH;SM-085;Starbucks;Boissons
903673;17/06/2025 09:04;10080-173;Boisson Banane Pago 20cl;42;23,95 DH;1005,90 DH;SM-011;Estrella Galicia;Boissons
903674;15/09/2025 13:16;10080-719;Twist au Lait à Base d'Orange et de Mangue Valencia 100ml;43;1,00 DH;43,00 DH;SM-114;Valencia;Boissons
903675;10/05/2025 21:23;10080-43;Sirop Marie Brizard Orgeat 70cl;128;79,90 DH;10227,20 DH;SM-011;Sotherma;Boissons
903676;18/08/2025 05:00;10080-447;Eau Minérale Ain Saiss 1,5L;54;4,50 DH;243,00 DH;SM-095;Sotherma;Boissons
903677;03/05/2025 06:36;10080-232;Boisson de Mangue Vitakid'S Marrakech 20cl;111;2,00 DH;222,00 DH;SM-303;Marrakech;Boissons
903678;24/11/2025 11:30;10080-524;Jus Nectar Mangue Juver 1L;145;15,50 DH;2247,50 DH;SM-051;Evian;Boissons
903679;06/08/2025 16:22;10080-65;Eau Gazeuse San Pellegrino 50cl.;80;17,95 DH;1436,00 DH;SM-025;Sotherma;Boissons
903680;02/03/2025 04:07;10080-575;Nectar de Pêche Don Simon 1,5L;131;23,95 DH;3137,45 DH;SM-191;Les Eaux Minérales Oulmès;Boissons
903681;31/03/2025 08:22;10080-161;Nectar d'Orange Light Sans Sucre Valencia 1L;104;16,95 DH;1762,80 DH;SM-073;Valencia;Boissons
903682;22/03/2025 04:30;10080-492;Jus au Lait Fraise Orange Danao 150ml;13;2,50 DH;32,50 DH;SM-306;Evian;Boissons
903683;01/03/2025 15:26;10080-200;Bière Sans Alcool Agrume Zest 33cl;178;20,95 DH;3729,10 DH;SM-063;Estrella Galicia;Boissons
903684;25/05/2025 06:28;10080-325;Boisson gazeuse Pom's bouteille 25cl.;10;3,50 DH;35,00 DH;SM-252;Coca Cola;Boissons
903685;10/06/2025 10:12;10080-173;Boisson Banane Pago 20cl;137;23,95 DH;3281,15 DH;SM-288;Estrella Galicia;Boissons
903686;02/08/2025 00:33;10080-208;Bière Sans Alcool Zest Framboise Bouteille 33 cl;68;20,95 DH;1424,60 DH;SM-105;Estrella Galicia;Boissons
903687;02/05/2025 08:45;10080-499;Jus au Lait Pêche Abricot Fawakih Chergui 330ml;161;4,95 DH;796,95 DH;SM-169;LES DOMAINES;Boissons
903688;18/02/2025 05:58;10080-518;Jus de Pomme Spring Valley 1L;105;19,95 DH;2094,75 DH;SM-087;Evian;Boissons
903689;03/06/2025 19:22;10080-143;Bière Sans Alcool Fraise 3 Horses 33cl;14;17,95 DH;251,30 DH;SM-199;PepsiCo;Boissons
903690;23/10/2025 02:05;10080-568;Nectar de Passion et Mangue Selection 1L.;176;65,25 DH;11484,00 DH;SM-266;Les Eaux Minérales Oulmès;Boissons
903691;09/06/2025 19:28;10080-493;Jus au Lait Fruits Tropical Frutas Pascual 1L.;191;18,95 DH;3619,45 DH;SM-036;Evian;Boissons
903692;01/01/2025 00:07;10080-697;Sirop de Menthe Teisseire 60cl.;31;81,50 DH;2526,50 DH;SM-122;Coca Cola;Boissons
903693;25/11/2025 12:19;10080-661;Pur Jus de Raisin 1L;36;28,95 DH;1042,20 DH;SM-287;Evian;Boissons
903694;11/03/2025 01:58;10080-116;Boisson de Cranberry Bio 1L;96;58,25 DH;5592,00 DH;SM-289;PepsiCo;Boissons
903695;11/07/2025 14:32;10080-52;Jus de Pomme Bio 100% Pur Jus Bio 1L;80;34,50 DH;2760,00 DH;SM-205;Sotherma;Boissons
903696;05/11/2025 15:40;10080-597;Nectar Multifruits Al Boustane 1L.;105;14,50 DH;1522,50 DH;SM-188;Al Boustane;Boissons
903697;24/04/2025 00:30;10080-310;Boisson Gazeuse Orange Mirinda 25cl;84;3,95 DH;331,80 DH;SM-254;PepsiCo;Boissons
903698;22/08/2025 00:12;10080-76;Eau Gazeuse San Pelligrino 1L;171;25,95 DH;4437,45 DH;SM-245;Sotherma;Boissons
903699;15/08/2025 22:48;10080-84;Eau Gazeuse Perrier Verre 20cl;96;14,50 DH;1392,00 DH;SM-138;Sotherma;Boissons
903700;14/04/2025 02:01;10080-639;Pur Jus d'Ananas 1L.;172;42,60 DH;7327,20 DH;SM-265;Evian;Boissons
903701;18/10/2025 08:27;10080-185;Boisson Gazeuse Pamplemousse Citron 6x33cl.;51;73,50 DH;3748,50 DH;SM-070;Estrella Galicia;Boissons
903702;31/08/2025 23:52;10080-321;Boisson Gazeuse Pepsi 33cl.;158;5,20 DH;821,60 DH;SM-172;PepsiCo;Boissons
903703;12/01/2025 17:07;10080-28;Sirop D'Anis Original 1L.;105;59,40 DH;6237,00 DH;SM-305;Sotherma;Boissons
903704;11/01/2025 12:12;10080-690;Sirop de Framboise et Cranberry Teisseire 0% Sucre 60cl.;87;97,95 DH;8521,65 DH;SM-239;Les Eaux Minérales Oulmès;Boissons
903705;02/03/2025 06:59;10080-339;Boisson Gazeuse Pulpa Citron Ice 1,5L;168;6,95 DH;1167,60 DH;SM-306;VCR SODALMU;Boissons
903706;02/12/2025 14:00;10080-450;Eau Minérale Ain Saiss 50cl;111;2,70 DH;299,70 DH;SM-248;Sotherma;Boissons
903707;18/10/2025 18:38;10080-378;Boisson pêche Mogu Mogu 32Cl;70;17,95 DH;1256,50 DH;SM-198;Estrella Galicia;Boissons
903708;16/10/2025 22:26;10080-616;Ocean Blue Lemonade Calypso 473ml;69;37,50 DH;2587,50 DH;SM-270;Les Eaux Minérales Oulmès;Boissons
903709;04/12/2025 15:36;10080-349;Boisson gazeuse Sprite bouteille 25cl.;186;3,00 DH;558,00 DH;SM-194;Coca Cola;Boissons
903710;16/03/2025 23:31;10080-603;Nectar Multifruits en Brique Simple 6x20cl;109;39,50 DH;4305,50 DH;SM-070;Les Eaux Minérales Oulmès;Boissons
903711;08/10/2025 12:05;10080-436;Eau Gazifié Orange Cannette Sanpellegrino 33cl;186;13,20 DH;2455,20 DH;SM-258;Evian;Boissons
903712;26/08/2025 11:10;10080-302;Boisson Gazeuse Mirinda Orange 1,5L;42;6,95 DH;291,90 DH;SM-211;PepsiCo;Boissons
903713;07/10/2025 03:45;10080-43;Sirop Marie Brizard Orgeat 70cl;44;79,90 DH;3515,60 DH;SM-011;Sotherma;Boissons
903714;17/06/2025 14:27;10080-421;Eau de Table Minéralisée Aquafina 33cl;156;1,80 DH;280,80 DH;SM-242;PepsiCo;Boissons
903715;16/08/2025 10:06;10080-46;Eau de Coco Bio 1L;37;49,50 DH;1831,50 DH;SM-291;Sotherma;Boissons
903716;02/03/2025 01:27;10080-616;Ocean Blue Lemonade Calypso 473ml;196;37,50 DH;7350,00 DH;SM-248;Les Eaux Minérales Oulmès;Boissons
903717;11/03/2025 06:53;10080-460;Eau Minérale Mondariz 1,5L;146;6,50 DH;949,00 DH;SM-019;Evian;Boissons
903718;29/07/2025 13:13;10080-117;Boisson Énergisante Power Horse 25cl;81;24,95 DH;2020,95 DH;SM-231;Power Horse;Boissons
903719;23/11/2025 21:27;10080-235;Boisson Dry Ginger Le Tribute 200ml;133;25,95 DH;3451,35 DH;SM-296;Estrella Galicia;Boissons
903720;22/05/2025 13:19;10080-28;Sirop D'Anis Original 1L.;52;59,40 DH;3088,80 DH;SM-190;Sotherma;Boissons
903721;20/12/2025 15:39;10080-645;Pur Jus d'Orange 1L;118;46,30 DH;5463,40 DH;SM-175;Evian;Boissons
903722;21/04/2025 09:50;10080-509;Jus d'Orange Sans Pulpe Pur Tropicana 1L;149;48,95 DH;7293,55 DH;SM-221;Tropicana;Boissons
903723;30/07/2025 23:44;10080-95;Eau Aromatisée au Jus de Fruits Exotiques 1,5L;54;31,25 DH;1687,50 DH;SM-210;PepsiCo;Boissons
903724;25/12/2025 13:14;10080-258;Boisson gazeuse Coca-Cola bouteille 1,7L;80;10,95 DH;876,00 DH;SM-291;Coca Cola;Boissons
903725;04/02/2025 13:24;10080-296;Boisson Gazeuse Hawai Tropical Canette 6x25cl;10;27,95 DH;279,50 DH;SM-255;Coca Cola;Boissons
903726;23/07/2025 04:00;10080-100;Eau Aromatisée Fraise Volvic Touch 50Cl;123;14,95 DH;1838,85 DH;SM-188;PepsiCo;Boissons
903727;21/02/2025 02:51;10080-705;Sirop de Pur Canne Canadou 70cl.;192;89,25 DH;17136,00 DH;SM-227;Coca Cola;Boissons
903728;04/11/2025 07:01;10080-29;Sirop de grenadine Original 1L;194;40,80 DH;7915,20 DH;SM-233;Sotherma;Boissons
903729;23/02/2025 02:00;10080-2;Boisson Gazeuse Coca-Cola Canette 6x25cl.;80;26,95 DH;2156,00 DH;SM-131;Coca Cola;Boissons
903730;17/07/2025 10:40;10080-278;Boisson gazeuse Fanta citron bouteille 25cl.;110;3,00 DH;330,00 DH;SM-087;Coca Cola;Boissons
903731;20/11/2025 15:06;10080-357;Boisson Gazeuse Tropical Faible en Calories Fanta 1,3L;37;6,95 DH;257,15 DH;SM-220;Coca Cola;Boissons
903732;04/12/2025 13:21;10080-713;Thé citron et thé vert Amanhecer 1.5L;25;22,95 DH;573,75 DH;SM-237;Amanhecer;Boissons
903733;06/02/2025 08:15;10080-718;Triple Melon Lemonade Calypso 473ml;69;37,50 DH;2587,50 DH;SM-266;Coca Cola;Boissons
903734;18/09/2025 08:09;10080-432;Eau Gazeuse Orange Oulmès 25cl;151;5,60 DH;845,60 DH;SM-134;Les Eaux Minérales Oulmès;Boissons
903735;22/09/2025 18:54;10080-462;Eau Minérale Mondariz 33cl.;169;2,80 DH;473,20 DH;SM-242;Evian;Boissons
903736;30/05/2025 10:53;10080-676;Schweppes Virgin Mojito Can 25 cl;196;5,50 DH;1078,00 DH;SM-192;Scheweppes;Boissons
903737;15/08/2025 00:08;10080-343;Boisson gazeuse Schweppes Tonic bouteille 1L;115;11,75 DH;1351,25 DH;SM-029;Scheweppes;Boissons
903738;13/10/2025 15:44;10080-488;Fanta Low Calories Apple Pet 1,7L;34;6,95 DH;236,30 DH;SM-156;Coca Cola;Boissons
903739;15/08/2025 23:29;10080-277;Boisson gazeuse Fanta citron bouteille 1L.;73;6,50 DH;474,50 DH;SM-183;Coca Cola;Boissons
903740;16/01/2025 22:29;10080-532;Kombucha Nanaa Bio Kabe 35cl;171;35,00 DH;5985,00 DH;SM-197;Evian;Boissons
903741;08/07/2025 13:36;10080-685;Sirop de Citron Sans Sucre Teisseire 60cl;150;97,95 DH;14692,50 DH;SM-043;Les Eaux Minérales Oulmès;Boissons
903742;14/08/2025 03:17;10080-546;Nectar d'Ananas Al Boustane 1L;193;15,50 DH;2991,50 DH;SM-076;Al Boustane;Boissons
903743;21/01/2025 20:07;10080-584;Nectar de Pomme Disfruta Juver 2L;10;27,50 DH;275,00 DH;SM-079;Disfruta;Boissons
903744;22/07/2025 21:19;10080-23;Eau Minérale Sidi Ali 2L.;188;5,25 DH;987,00 DH;SM-148;Les Eaux Minérales Oulmès;Boissons
903745;30/03/2025 07:02;10080-16;Sirop Vanille Monin;99;163,95 DH;16231,05 DH;SM-087;Tropicana;Boissons
903746;25/03/2025 18:28;10080-415;Eau de Table Bahia 1,5L;142;3,50 DH;497,00 DH;SM-141;Starbucks;Boissons
903747;03/11/2025 20:09;10080-605;Nectar Orange Jaouda Press Up 230g.;72;2,95 DH;212,40 DH;SM-055;COPAG;Boissons
903748;04/12/2025 06:16;10080-591;Nectar Light Ananas Juver 33cl.;54;7,50 DH;405,00 DH;SM-180;Les Eaux Minérales Oulmès;Boissons
903749;19/07/2025 05:18;10080-61;Thé Glacé Pêche Lipton 50cl;53;5,95 DH;315,35 DH;SM-294;Lipton;Boissons
903750;07/06/2025 23:17;10080-255;Boisson Gazeuse Citron Seven Up 50cl;25;4,50 DH;112,50 DH;SM-292;PepsiCo;Boissons
903751;20/12/2025 03:50;10080-156;Nectar d'Orange Al Boustane 1L.;197;11,95 DH;2354,15 DH;SM-225;Al Boustane;Boissons
903752;29/12/2025 18:53;10080-494;Jus au Lait Granada Bifrutas 330ml;66;9,95 DH;656,70 DH;SM-170;Evian;Boissons
903753;22/09/2025 10:28;10080-36;Café Glacé Espresso sans Sucre Doubleshot Starbucks 20cl;61;26,75 DH;1631,75 DH;SM-122;Starbucks;Boissons
903754;25/06/2025 08:03;10080-645;Pur Jus d'Orange 1L;83;46,30 DH;3842,90 DH;SM-249;Evian;Boissons
903755;26/05/2025 16:46;10080-644;Pur Jus d'Orange 1,5L;151;64,50 DH;9739,50 DH;SM-297;Evian;Boissons
903756;24/12/2025 11:35;10080-333;Boisson Gazeuse Pomme Minute Maid 33cl;162;17,95 DH;2907,90 DH;SM-059;Estrella Galicia;Boissons
903757;16/07/2025 23:21;10080-496;Jus au Lait Mangue Fawakih Chergui 900ml;114;12,95 DH;1476,30 DH;SM-218;LES DOMAINES;Boissons
903758;07/08/2025 03:30;10080-437;Eau Isotonique Citron Sans Gluten Upgrade 50cl.;163;11,50 DH;1874,50 DH;SM-188;Evian;Boissons
903759;25/10/2025 04:53;10080-684;Sirop de Citron classic 1,5L.;136;83,95 DH;11417,20 DH;SM-292;Les Eaux Minérales Oulmès;Boissons
903760;29/06/2025 13:52;10080-645;Pur Jus d'Orange 1L;130;46,30 DH;6019,00 DH;SM-298;Evian;Boissons
903761;29/05/2025 19:00;10080-222;Boisson Coconut Mogu Mogu 32Cl;95;17,95 DH;1705,25 DH;SM-242;Estrella Galicia;Boissons
903762;24/02/2025 20:59;10080-625;Pack Familial Ain Saiss 6x1,5L;65;25,00 DH;1625,00 DH;SM-026;Sotherma;Boissons
903763;22/06/2025 13:03;10080-14;Mix Mojito Monin 1L;150;176,95 DH;26542,50 DH;SM-256;Tropicana;Boissons
903764;19/10/2025 19:42;10080-260;Boisson gazeuse Coca-Cola bouteille 45cl.;79;5,20 DH;410,80 DH;SM-289;Coca Cola;Boissons
903765;01/06/2025 08:05;10080-107;Jus de Pomme 1L.;23;21,75 DH;500,25 DH;SM-273;PepsiCo;Boissons
903766;24/02/2025 13:30;10080-487;Fanta Lemon Pet 33 Cls;100;3,50 DH;350,00 DH;SM-230;Coca Cola;Boissons
903767;23/06/2025 15:37;10080-682;Sirop de Citron 75cl;172;38,60 DH;6639,20 DH;SM-151;Les Eaux Minérales Oulmès;Boissons
903768;29/01/2025 03:26;10080-233;Boisson de Pêche Saveurs du Monde Marrakech 1L;162;13,95 DH;2259,90 DH;SM-145;Marrakech;Boissons
903769;18/09/2025 05:35;10080-101;Eau Aromatisée Volvic Touch of Lemon 50cl;199;14,95 DH;2975,05 DH;SM-077;PepsiCo;Boissons
903770;07/03/2025 07:22;10080-385;Boisson Pink Grapefruit Le Tribute 200ML;11;30,75 DH;338,25 DH;SM-004;Starbucks;Boissons
903771;08/04/2025 07:38;10080-301;Boisson Gazeuse Mirinda Citron 1,5L.;45;6,95 DH;312,75 DH;SM-203;PepsiCo;Boissons
903772;01/05/2025 00:39;10080-443;Eau Minérale Ain Atlas 33cl.;147;1,80 DH;264,60 DH;SM-101;Les Eaux Minérales Oulmès;Boissons
903773;13/06/2025 15:54;10080-605;Nectar Orange Jaouda Press Up 230g.;148;2,95 DH;436,60 DH;SM-125;COPAG;Boissons
903774;21/10/2025 17:27;10080-622;Pack de Limonade 6x33cl;152;46,25 DH;7030,00 DH;SM-139;Les Eaux Minérales Oulmès;Boissons
903775;23/06/2025 23:16;10080-212;Boisson à la Pulpe d'Orange Frut 1L.;167;9,50 DH;1586,50 DH;SM-195;Estrella Galicia;Boissons
903776;30/04/2025 05:18;10080-274;Boisson Gazeuse Cola Tops 1,5L;170;7,00 DH;1190,00 DH;SM-228;Coca Cola;Boissons
903777;04/01/2025 19:28;10080-14;Mix Mojito Monin 1L;74;176,95 DH;13094,30 DH;SM-231;Tropicana;Boissons
903778;06/02/2025 21:08;10080-21;Café Glacé Espresso Macchiato Cafemio Rauch 25cl;195;29,50 DH;5752,50 DH;SM-087;Sotherma;Boissons
903779;13/10/2025 20:19;10080-140;Nectar de Mangue Selection 1L.;50;37,60 DH;1880,00 DH;SM-058;PepsiCo;Boissons
903780;31/07/2025 19:59;10080-359;Boisson Gazeuse Tropical Mirinda 25cl;83;5,00 DH;415,00 DH;SM-206;PepsiCo;Boissons
903781;31/12/2025 22:28;10080-448;Eau Minérale Ain Saiss 2L;85;5,95 DH;505,75 DH;SM-084;Sotherma;Boissons
903782;21/01/2025 17:15;10080-240;Boisson Fruit De La Passion Mogu Mogu 32Cl;148;17,95 DH;2656,60 DH;SM-150;Estrella Galicia;Boissons
903783;30/12/2025 17:06;10080-16;Sirop Vanille Monin;25;163,95 DH;4098,75 DH;SM-180;Tropicana;Boissons
903784;13/02/2025 18:19;10080-426;Eau Gazeuse Aromatisée Citron Vert 1L.;52;9,80 DH;509,60 DH;SM-302;Evian;Boissons
903785;16/09/2025 09:24;10080-406;Eau Aromatisée Cassis 1.5L.;41;15,95 DH;653,95 DH;SM-292;Starbucks;Boissons
903786;17/03/2025 10:29;10080-53;Sirop Marie Brizard Sucre De Canne 70Cl;113;79,90 DH;9028,70 DH;SM-019;Sotherma;Boissons
903787;05/05/2025 21:28;10080-339;Boisson Gazeuse Pulpa Citron Ice 1,5L;120;6,95 DH;834,00 DH;SM-125;VCR SODALMU;Boissons
903788;27/11/2025 14:10;10080-313;Boisson Gazeuse Orange Pulp' Light 1,5L;120;24,75 DH;2970,00 DH;SM-116;Estrella Galicia;Boissons
903789;06/02/2025 04:08;10080-327;Boisson gazeuse Pom's canette 25cl.;175;4,95 DH;866,25 DH;SM-241;Coca Cola;Boissons
903790;21/11/2025 04:33;10080-623;Pack Eau Ain Atlas 6x1,5L;143;28,80 DH;4118,40 DH;SM-307;Les Eaux Minérales Oulmès;Boissons
903791;26/09/2025 23:00;10080-90;Original Lemonade Calypso 473ml;115;37,50 DH;4312,50 DH;SM-178;Sotherma;Boissons
903792;18/06/2025 17:51;10080-647;Pur Jus d'Orange Pulpé 2L;25;85,75 DH;2143,75 DH;SM-238;Evian;Boissons
903793;04/08/2025 06:36;10080-491;Jus à Base de Concentré de Raisin Rouge en Brique Classic 6x20cl;65;48,50 DH;3152,50 DH;SM-115;Evian;Boissons
903794;08/10/2025 20:26;10080-294;Boisson gazeuse Hawai tropical canette 25cl.;105;4,75 DH;498,75 DH;SM-052;Coca Cola;Boissons
903795;22/02/2025 08:11;10080-212;Boisson à la Pulpe d'Orange Frut 1L.;88;9,50 DH;836,00 DH;SM-083;Estrella Galicia;Boissons
903796;23/11/2025 16:57;10080-623;Pack Eau Ain Atlas 6x1,5L;13;28,80 DH;374,40 DH;SM-008;Les Eaux Minérales Oulmès;Boissons
903797;01/02/2025 02:31;10080-425;Eau gazeuse Ain Soltane 50cl.;177;4,00 DH;708,00 DH;SM-026;Al Karama;Boissons
903798;26/11/2025 14:47;10080-37;Café Glacé Espresso Tripleshot Starbucks 300ml;192;31,20 DH;5990,40 DH;SM-286;Starbucks;Boissons
903799;06/04/2025 13:24;10080-672;Pur Jus Pamplemousse Rose Andros 1L.;146;64,95 DH;9482,70 DH;SM-261;Les Eaux Minérales Oulmès;Boissons
903800;29/01/2025 07:08;10080-364;Boisson Jungle Drink Capri-Sun 20cl;16;7,95 DH;127,20 DH;SM-111;Capri;Boissons
903801;18/01/2025 14:26;10080-566;Nectar de Passion Sélection 1L;64;54,70 DH;3500,80 DH;SM-237;Evian;Boissons
903802;04/03/2025 16:05;10080-127;Eau Aromatisée Citron Ain Saiss 50cl.;162;3,45 DH;558,90 DH;SM-176;Sotherma;Boissons
903803;01/12/2025 15:20;10080-284;Boisson gazeuse Fanta orange bouteille 25cl.;16;3,00 DH;48,00 DH;SM-259;Coca Cola;Boissons
903804;21/11/2025 09:24;10080-178;Boisson Gazeuse Tonic Zero 1,5L;185;14,65 DH;2710,25 DH;SM-180;Estrella Galicia;Boissons
903805;15/01/2025 21:08;10080-614;Nectar Tropical Disfruta Juver 20cl.;70;4,50 DH;315,00 DH;SM-098;Disfruta;Boissons
903806;30/07/2025 19:59;10080-668;Pur Jus Multifruits 1L;183;31,95 DH;5846,85 DH;SM-210;Les Eaux Minérales Oulmès;Boissons
903807;17/06/2025 21:06;10080-119;Boisson au matcha et framboise Perfect Ted 250ML;74;25,00 DH;1850,00 DH;SM-010;PepsiCo;Boissons
903808;10/07/2025 22:30;10080-215;Boisson au Jus d'Orange Fresh Pulp 250g.;35;2,50 DH;87,50 DH;SM-154;Estrella Galicia;Boissons
903809;20/09/2025 17:04;10080-703;Sirop de Pêche Teisseire 60cl;68;83,75 DH;5695,00 DH;SM-179;Coca Cola;Boissons
903810;20/07/2025 08:38;10080-112;Boisson de Pomme Cassis et Framboise 2L;23;33,95 DH;780,85 DH;SM-113;PepsiCo;Boissons
903811;11/04/2025 03:06;10080-8;Eau de Table Vitalya 1,5L.;192;4,65 DH;892,80 DH;SM-194;Les Eaux Minérales Oulmès;Boissons
903812;20/05/2025 20:16;10080-568;Nectar de Passion et Mangue Selection 1L.;106;65,25 DH;6916,50 DH;SM-182;Les Eaux Minérales Oulmès;Boissons
903813;26/07/2025 18:44;10080-146;Jus Multifruits en Bouteille Extra 1,5L;148;45,80 DH;6778,40 DH;SM-018;Bavaria;Boissons
903814;26/06/2025 00:25;10080-665;Pur Jus de Tomate de Marmande Reflets de France 1L;40;39,95 DH;1598,00 DH;SM-016;Evian;Boissons
903815;27/10/2025 14:34;10080-450;Eau Minérale Ain Saiss 50cl;12;2,70 DH;32,40 DH;SM-150;Sotherma;Boissons
903816;17/09/2025 20:42;10080-203;Bière Sans Alcool Corona Cero 0% 33cl;134;22,50 DH;3015,00 DH;SM-232;Estrella Galicia;Boissons
903817;07/06/2025 17:33;10080-46;Eau de Coco Bio 1L;99;49,50 DH;4900,50 DH;SM-195;Sotherma;Boissons
903818;02/07/2025 10:29;10080-422;Eau De Table Vitalya Pet 50CL;188;3,05 DH;573,40 DH;SM-001;Les Eaux Minérales Oulmès;Boissons
903819;06/06/2025 23:02;10080-176;Bois Gaz Glass Cola Pet 1,5L;69;7,00 DH;483,00 DH;SM-001;Glass;Boissons
903820;08/07/2025 03:20;10080-571;Nectar de Pêche Amanhecer 250ml.;165;8,50 DH;1402,50 DH;SM-089;Amanhecer;Boissons
